C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter),receptor-ligand
 1885.0000,  492.0000,  453.0000,   28.0000,  538.0000,  140.0000,  126.0000,    8.0000,  129.0000,   32.0000,   29.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   65.3453,  838.5020,    0.4735,   17.1275,    0.1823,  2yrq.pdbqt; Z1102778622.pdbqt; 2yrq_pocket.pdbqt
 1733.0000,  439.0000,  412.0000,   28.0000,  303.0000,   79.0000,   76.0000,    5.0000,  213.0000,   51.0000,   48.0000,    3.0000,  194.0000,   48.0000,   47.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   77.5300,  830.2929,    1.0404,   31.9304,    0.5856,  2yrq.pdbqt; Z401536288.pdbqt; 2yrq_pocket.pdbqt
 1475.0000,  357.0000,  355.0000,   15.0000,  452.0000,  110.0000,  101.0000,    5.0000,  184.0000,   45.0000,   35.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  183.0000,   42.0000,   48.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   62.1282,  721.1711,    1.2995,   28.0906,    2.3269,  2yrq.pdbqt; Z1541803781.pdbqt; 2yrq_pocket.pdbqt
 1304.0000,  370.0000,  355.0000,   13.0000,   74.0000,   23.0000,   20.0000,    1.0000,  185.0000,   43.0000,   47.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   71.0000,   24.0000,   19.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   53.5005,  618.5226,    0.5289,   31.2241,    0.0000,  2yrq.pdbqt; Z1572278186.pdbqt; 2yrq_pocket.pdbqt
 2136.0000,  543.0000,  491.0000,   32.0000,  361.0000,   95.0000,   80.0000,    5.0000,  218.0000,   60.0000,   49.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   70.4556,  880.8306,    0.6253,   32.7045,    0.0000,  2yrq.pdbqt; Z1849556175.pdbqt; 2yrq_pocket.pdbqt
 1752.0000,  448.0000,  398.0000,   21.0000,  371.0000,   95.0000,   85.0000,    4.0000,  196.0000,   47.0000,   40.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  154.0000,   34.0000,   31.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   60.6172,  805.4611,    0.7920,   29.1375,    0.7112,  2yrq.pdbqt; Z1424282530.pdbqt; 2yrq_pocket.pdbqt
 1915.0000,  509.0000,  466.0000,   23.0000,  205.0000,   55.0000,   56.0000,    2.0000,  189.0000,   55.0000,   50.0000,    2.0000,  113.0000,   27.0000,   23.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   74.1695,  839.4331,    0.9461,   32.8007,    0.2331,  2yrq.pdbqt; Z1306654722.pdbqt; 2yrq_pocket.pdbqt
 2013.0000,  504.0000,  479.0000,   29.0000,  552.0000,  141.0000,  121.0000,    9.0000,   97.0000,   27.0000,   21.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   66.3173,  858.6464,    1.0152,   39.4069,    0.9243,  2yrq.pdbqt; Z3581727928.pdbqt; 2yrq_pocket.pdbqt
 1858.0000,  469.0000,  408.0000,   14.0000,  181.0000,   45.0000,   43.0000,    1.0000,  185.0000,   49.0000,   47.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   61.1781,  831.0918,    0.5347,   36.1055,    0.0000,  2yrq.pdbqt; Z1940681683.pdbqt; 2yrq_pocket.pdbqt
 2003.0000,  514.0000,  473.0000,   32.0000,  342.0000,   88.0000,   71.0000,    5.0000,  316.0000,   84.0000,   73.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   74.0154,  897.8412,    0.5516,   27.7398,    0.3303,  2yrq.pdbqt; Z1157834287.pdbqt; 2yrq_pocket.pdbqt
 1984.0000,  520.0000,  504.0000,   34.0000,  369.0000,  100.0000,  100.0000,    8.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   70.5241,  825.0175,    0.7976,   52.2088,    0.0000,  2yrq.pdbqt; Z435980390.pdbqt; 2yrq_pocket.pdbqt
 2067.0000,  557.0000,  484.0000,   26.0000,  624.0000,  159.0000,  155.0000,    8.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   82.0191,  913.3017,    1.2017,   53.9896,    0.0000,  2yrq.pdbqt; Z86095078.pdbqt; 2yrq_pocket.pdbqt
 1975.0000,  512.0000,  449.0000,   26.0000,  471.0000,  109.0000,  108.0000,    6.0000,  318.0000,   78.0000,   73.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   71.6455,  905.5012,    1.8699,   23.6701,    2.5456,  2yrq.pdbqt; Z1347251302.pdbqt; 2yrq_pocket.pdbqt
 1719.0000,  429.0000,  389.0000,   22.0000,  361.0000,   89.0000,   83.0000,    4.0000,  258.0000,   63.0000,   55.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   80.0000,   22.0000,   18.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   77.4442,  785.0094,    1.1088,   41.6071,    1.2943,  2yrq.pdbqt; Z4309087415.pdbqt; 2yrq_pocket.pdbqt
 1688.0000,  426.0000,  439.0000,   20.0000,  283.0000,   67.0000,   74.0000,    2.0000,  373.0000,   95.0000,  103.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   47.7458,  724.0165,    1.3589,   31.2772,    2.7786,  2yrq.pdbqt; Z15407324.pdbqt; 2yrq_pocket.pdbqt
 1955.0000,  510.0000,  416.0000,   24.0000,  264.0000,   74.0000,   58.0000,    3.0000,  170.0000,   46.0000,   35.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  151.0000,   39.0000,   35.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   69.7422,  859.8047,    0.5656,   41.0204,    0.0000,  2yrq.pdbqt; Z1211811484.pdbqt; 2yrq_pocket.pdbqt
 1845.0000,  494.0000,  420.0000,   12.0000,  508.0000,  137.0000,  121.0000,    3.0000,  217.0000,   54.0000,   47.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   78.2432,  900.4576,    1.2589,   40.1949,    1.3563,  2yrq.pdbqt; Z2608012015.pdbqt; 2yrq_pocket.pdbqt
 2337.0000,  632.0000,  566.0000,   26.0000,  399.0000,  107.0000,   96.0000,    5.0000,  211.0000,   55.0000,   49.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   89.3736, 1030.4375,    1.3605,   58.0549,    0.3507,  2yrq.pdbqt; Z1313126600.pdbqt; 2yrq_pocket.pdbqt
 2136.0000,  560.0000,  482.0000,   33.0000,  393.0000,   99.0000,   83.0000,    4.0000,  276.0000,   72.0000,   61.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   73.1845,  934.1664,    1.7638,   34.0700,    2.8709,  2yrq.pdbqt; Z1625744523.pdbqt; 2yrq_pocket.pdbqt
 1651.0000,  433.0000,  334.0000,   19.0000,  160.0000,   39.0000,   30.0000,    2.0000,  146.0000,   37.0000,   29.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   56.0000,   13.0000,   10.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   60.9043,  660.5920,    0.9453,   61.0835,    0.8303,  2yrq.pdbqt; Z166630580.pdbqt; 2yrq_pocket.pdbqt
 1730.0000,  444.0000,  356.0000,   18.0000,  141.0000,   31.0000,   25.0000,    2.0000,  241.0000,   58.0000,   51.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   62.1270,  732.1219,    0.7108,   54.6238,    0.0000,  2yrq.pdbqt; Z94796950.pdbqt; 2yrq_pocket.pdbqt
 1941.0000,  484.0000,  401.0000,   22.0000,  294.0000,   67.0000,   59.0000,    3.0000,  218.0000,   54.0000,   46.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   96.0000,   26.0000,   23.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   66.5706,  896.9688,    0.7808,   27.7049,    0.9767,  2yrq.pdbqt; Z1872773337.pdbqt; 2yrq_pocket.pdbqt
 2251.0000,  599.0000,  549.0000,   34.0000,  402.0000,  108.0000,  100.0000,    4.0000,   82.0000,   23.0000,   18.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   72.2567,  937.9567,    1.3042,   39.5352,    0.8804,  2yrq.pdbqt; Z1916029004.pdbqt; 2yrq_pocket.pdbqt
 2119.0000,  530.0000,  498.0000,   33.0000,  237.0000,   65.0000,   53.0000,    3.0000,  392.0000,  103.0000,   96.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   65.7061,  939.2556,    0.4156,   28.6786,    0.2840,  2yrq.pdbqt; Z1757601117.pdbqt; 2yrq_pocket.pdbqt
 1971.0000,  512.0000,  461.0000,   29.0000,  310.0000,   85.0000,   72.0000,    3.0000,  450.0000,  114.0000,  111.0000,    7.0000,   66.0000,   16.0000,   16.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   68.6984,  930.5051,    0.6332,   28.4442,    0.3098,  2yrq.pdbqt; Z71079440.pdbqt; 2yrq_pocket.pdbqt
 2296.0000,  597.0000,  511.0000,   28.0000,  334.0000,   91.0000,   76.0000,    4.0000,  416.0000,  105.0000,   85.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   84.2431,  980.7963,    1.5955,   47.6889,    1.2867,  2yrq.pdbqt; Z106239882.pdbqt; 2yrq_pocket.pdbqt
 2125.0000,  515.0000,  501.0000,   19.0000,  357.0000,   88.0000,   73.0000,    3.0000,  379.0000,   98.0000,   87.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   64.8328,  965.2475,    1.2599,   39.8294,    1.7200,  2yrq.pdbqt; Z109824250.pdbqt; 2yrq_pocket.pdbqt
 2227.0000,  571.0000,  559.0000,   32.0000,  564.0000,  148.0000,  129.0000,    8.0000,  228.0000,   56.0000,   52.0000,    4.0000,   89.0000,   26.0000,   21.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   69.1468, 1017.8837,    1.0031,   28.3149,    0.8141,  2yrq.pdbqt; Z106407524.pdbqt; 2yrq_pocket.pdbqt
 2225.0000,  585.0000,  508.0000,   29.0000,  368.0000,   96.0000,   77.0000,    5.0000,  344.0000,   80.0000,   68.0000,    4.0000,   86.0000,   21.0000,   16.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   64.1341,  947.7981,    0.7964,   29.2320,    1.3146,  2yrq.pdbqt; Z106710442.pdbqt; 2yrq_pocket.pdbqt
 2553.0000,  664.0000,  589.0000,   33.0000,  315.0000,   85.0000,   68.0000,    4.0000,  305.0000,   76.0000,   67.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   81.2364,  999.1062,    1.3109,   56.4156,    0.0000,  2yrq.pdbqt; Z89293735.pdbqt; 2yrq_pocket.pdbqt
 2173.0000,  559.0000,  533.0000,   38.0000,  162.0000,   44.0000,   38.0000,    2.0000,  515.0000,  129.0000,  122.0000,    6.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   71.8818,  965.9268,    0.8102,   40.1429,    0.0000,  2yrq.pdbqt; Z1166112258.pdbqt; 2yrq_pocket.pdbqt
 1847.0000,  484.0000,  416.0000,   14.0000,  532.0000,  133.0000,  106.0000,    6.0000,  134.0000,   30.0000,   28.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   67.1113,  815.4068,    1.4455,   32.4661,    2.4691,  2yrq.pdbqt; Z1165359906.pdbqt; 2yrq_pocket.pdbqt
 2030.0000,  518.0000,  466.0000,   22.0000,  168.0000,   38.0000,   33.0000,    2.0000,  282.0000,   66.0000,   55.0000,    3.0000,  174.0000,   40.0000,   35.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,  100.0000,   26.0000,   27.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   75.3728,  875.8829,    1.5317,   50.1129,    2.2864,  2yrq.pdbqt; Z96044734.pdbqt; 2yrq_pocket.pdbqt
 2354.0000,  617.0000,  529.0000,   31.0000,  274.0000,   72.0000,   65.0000,    3.0000,  463.0000,  119.0000,  101.0000,    6.0000,   90.0000,   21.0000,   15.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,   86.0000,   21.0000,   18.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   85.1724, 1056.5268,    1.5625,   40.6003,    1.3684,  2yrq.pdbqt; Z283650094.pdbqt; 2yrq_pocket.pdbqt
 2087.0000,  563.0000,  504.0000,   11.0000,  309.0000,   79.0000,   73.0000,    2.0000,  320.0000,   79.0000,   70.0000,    3.0000,   88.0000,   21.0000,   15.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   85.7058, 1011.7536,    2.1255,   58.5662,    3.5187,  2yrq.pdbqt; Z85323621.pdbqt; 2yrq_pocket.pdbqt
 2300.0000,  580.0000,  530.0000,   36.0000,  350.0000,   88.0000,   92.0000,    7.0000,  238.0000,   66.0000,   58.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  100.0000,   25.0000,   28.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   74.0662, 1056.3243,    1.3083,   35.7766,    0.8814,  2yrq.pdbqt; Z109079632.pdbqt; 2yrq_pocket.pdbqt
 2440.0000,  637.0000,  566.0000,   35.0000,  205.0000,   54.0000,   52.0000,    4.0000,  227.0000,   62.0000,   55.0000,    4.0000,  217.0000,   51.0000,   51.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   71.4943, 1018.4837,    1.8232,   52.7121,    0.7097,  2yrq.pdbqt; Z119588912.pdbqt; 2yrq_pocket.pdbqt
 2156.0000,  559.0000,  506.0000,   33.0000,  116.0000,   30.0000,   25.0000,    1.0000,  382.0000,  106.0000,   88.0000,    6.0000,  234.0000,   54.0000,   52.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   54.8966,  961.7339,    0.3745,   18.3373,    0.0000,  2yrq.pdbqt; Z71138179.pdbqt; 2yrq_pocket.pdbqt
 2308.0000,  563.0000,  522.0000,   26.0000,  348.0000,   80.0000,   78.0000,    4.0000,  341.0000,   81.0000,   89.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   75.9060,  976.0560,    0.7619,   36.4412,    0.6528,  2yrq.pdbqt; Z1309241383.pdbqt; 2yrq_pocket.pdbqt
 2207.0000,  583.0000,  506.0000,   17.0000,  292.0000,   75.0000,   62.0000,    2.0000,  142.0000,   34.0000,   27.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  109.0000,   29.0000,   25.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   92.9444,  943.6403,    2.1016,   52.4596,    2.1867,  2yrq.pdbqt; Z774556324.pdbqt; 2yrq_pocket.pdbqt
 2308.0000,  604.0000,  529.0000,   16.0000,  253.0000,   59.0000,   52.0000,    2.0000,  154.0000,   43.0000,   32.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   73.2685,  991.3911,    0.8960,   69.8053,    0.0000,  2yrq.pdbqt; Z333697742.pdbqt; 2yrq_pocket.pdbqt
 2095.0000,  550.0000,  484.0000,   27.0000,  290.0000,   76.0000,   64.0000,    4.0000,  195.0000,   56.0000,   46.0000,    3.0000,  173.0000,   49.0000,   36.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,  137.0000,   36.0000,   32.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   79.9214,  834.7858,    0.6323,   43.1422,    0.4457,  2yrq.pdbqt; Z109017042.pdbqt; 2yrq_pocket.pdbqt
 1859.0000,  481.0000,  392.0000,   24.0000,  466.0000,  120.0000,   98.0000,    5.0000,  261.0000,   62.0000,   57.0000,    4.0000,   75.0000,   22.0000,   17.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,   82.0000,   24.0000,   17.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   70.3412,  925.1593,    1.4465,   29.7275,    2.4432,  2yrq.pdbqt; Z105995320.pdbqt; 2yrq_pocket.pdbqt
